furo,de,ate,cli,fegl,sigl,pgl,algl,mngl,pfgl,cagl,mggl,tigl,fogl,f3gl,outros,g1,g2,g3,g4,fe1,si1,p1,al1,mn1,pf1,ca1,mg1,ti1,fo1,f3_1,fe2,si2,p2,al2,mn2,pf2,ca2,mg2,ti2,fo2,f3_2,fe3,si3,p3,al3,mn3,pf3,ca3,mg3,ti3,fo3,f3_3,fe4,si4,p4,al4,mn4,pf4,ca4,mg4,ti4,fo4,f3_4,fgra,fqgl,fq1,fq2,fq3,fq4,rec_am,mid_x,mid_y,mid_z,afe1,asi1,ap1,aal1,amn1,apf1,aca1,amg1,ati1,afo1,afe2,asi2,ap2,aal2,amn2,apf2,aca2,amg2,ati2,afo2,afe3,asi3,ap3,aal3,amn3,apf3,aca3,amg3,ati3,afo3,afe4,asi4,ap4,aal4,amn4,apf4,aca4,amg4,ati4,afo4,ind
FDDI0172,22.95,32,IFRGO,59.996,4.759,0.094,1.564,0.187,7.964,0.009,0.023,0.047,0.613,,14.87298,28.3,29,19.3,23.4,59.63,4.05,0.101,2.19,0.121,8.98,0.01,0.012,0.047,0.57,,59.3,5.27,0.111,1.54,0.153,8.64,0.01,0.027,0.063,0.77,,60.04,5.56,0.085,1.19,0.314,7.23,0.009,0.03,0.043,0.57,,61.265,4.322,0.071,1.145,0.206,6.504,0.008,0.025,0.033,0.505,,100,100.532,100.866,100.697,100.438,99.999,80.11,659260.976,7798474.793,1112.548407,1687.529000,114.615000,2.858300,61.977000,3.424300,254.134000,0.283000,0.339600,1.330100,16.131000,1719.700000,152.830000,3.219000,44.660000,4.437000,250.560000,0.290000,0.783000,1.827000,22.330000,1158.772000,107.308000,1.640500,22.967000,6.060200,139.539000,0.173700,0.579000,0.829900,11.001000,1433.601000,101.134800,1.661400,26.793000,4.820400,152.193600,0.187200,0.585000,0.772200,11.817000,1
FDDI0172,32,42.75,IFRGO,59.281,7.733,0.084,1.488,0.048,5.879,0.009,0.029,0.072,0.282,,15.47724,31.7,21,19.1,28.2,58.78,7.49,0.087,1.94,0.054,6.6,0.009,0.039,0.078,0.4,,58.39,7.43,0.101,1.95,0.04,6.88,0.009,0.027,0.071,0.27,,58.59,8.85,0.056,0.72,0.036,5.73,0.007,0.016,0.053,0.3,,60.977,7.475,0.085,1.157,0.054,4.426,0.009,0.027,0.08,0.147,,100,100.186,100.418,100.1,99.284,100.601,81.86,659260.976,7798476.512,1102.79881,1863.326000,237.433000,2.757900,61.498000,1.711800,209.220000,0.285300,1.236300,2.472600,12.680000,1226.190000,156.030000,2.121000,40.950000,0.840000,144.480000,0.189000,0.567000,1.491000,5.670000,1119.069000,169.035000,1.069600,13.752000,0.687600,109.443000,0.133700,0.305600,1.012300,5.730000,1719.551400,210.795000,2.397000,32.627400,1.522800,124.813200,0.253800,0.761400,2.256000,4.145400,1
FDDI0172,42.75,54.25,IFRGO,55.248,12.515,0.139,1.027,0.04,6.724,0.012,0.027,0.057,0.138,,20.74271,35.6,23.4,17,24,54.75,11.92,0.16,1.14,0.029,8.03,0.01,0.028,0.088,0.13,,53.89,13.4,0.157,0.89,0.037,7.91,0.018,0.019,0.03,0.2,,54.3,14.34,0.131,1.07,0.094,6.4,0.011,0.03,0.048,0.13,,57.981,11.242,0.096,0.964,0.022,3.86,0.009,0.029,0.046,0.096,,100,99.705,99.882,99.699,99.939,99.283,90.43,659260.976,7798478.444,1091.842824,1949.100000,424.352000,5.696000,40.584000,1.032400,285.868000,0.356000,0.996800,3.132800,4.628000,1261.026000,313.560000,3.673800,20.826000,0.865800,185.094000,0.421200,0.444600,0.702000,4.680000,923.100000,243.780000,2.227000,18.190000,1.598000,108.800000,0.187000,0.510000,0.816000,2.210000,1391.544000,269.808000,2.304000,23.136000,0.528000,92.640000,0.216000,0.696000,1.104000,2.304000,1
FDDI0172,54.25,61.7,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,659260.976,7798480.089,1082.511771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0172,61.7,71.05,IF,48.531,25.478,0.086,1.436,0.079,3.003,0.014,0.006,0.092,1.402,,30.34918,8.8,16.8,35.8,38.6,56.63,12.48,0.179,1.32,0.017,4.41,0.015,0.01,0.065,0.96,,52.03,18.68,0.137,1.75,0.048,4.04,0.012,0.001,0.123,1.07,,51.49,21.89,0.068,1.01,0.062,2.91,0.009,0.008,0.061,2.07,,42.418,34.727,0.06,1.722,0.122,2.317,0.019,0.006,0.113,1.028,,100,99.558,99.589,99.25,99.509,99.73,95.19,659260.976,7798481.548,1074.239385,498.344000,109.824000,1.575200,11.616000,0.149600,38.808000,0.132000,0.088000,0.572000,8.448000,874.104000,313.824000,2.301600,29.400000,0.806400,67.872000,0.201600,0.016800,2.066400,17.976000,1843.342000,783.662000,2.434400,36.158000,2.219600,104.178000,0.322200,0.286400,2.183800,74.106000,1637.334800,1340.462200,2.316000,66.469200,4.709200,89.436200,0.733400,0.231600,4.361800,39.680800,1
FDDI0172,71.05,73.45,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.75,659260.976,7798482.568,1068.45364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0172,73.45,83.45,IF,46.178,29.142,0.062,1.93,0.035,2.538,0.014,0.012,0.059,1.051,,33.89158,8.5,13.7,23.6,54.2,58.56,9.66,0.167,1.43,0.025,4.63,0.015,0.005,0.11,1.15,,53.69,17.34,0.103,1.83,0.078,3.45,0.018,0.031,0.066,1.49,,41.98,34.4,0.053,1.67,0.052,3.16,0.017,0.012,0.062,1.31,,44.165,32.891,0.038,2.147,0.019,1.708,0.011,0.009,0.047,0.811,,100,99.785,99.86,99.666,99.383,99.978,89.5,659260.976,7798483.645,1062.347832,497.760000,82.110000,1.419500,12.155000,0.212500,39.355000,0.127500,0.042500,0.935000,9.775000,735.553000,237.558000,1.411100,25.071000,1.068600,47.265000,0.246600,0.424700,0.904200,20.413000,990.728000,811.840000,1.250800,39.412000,1.227200,74.576000,0.401200,0.283200,1.463200,30.916000,2393.743000,1782.692200,2.059600,116.367400,1.029800,92.573600,0.596200,0.487800,2.547400,43.956200,1
FDDI0172,83.45,93.2,IF,49.146,26.979,0.041,0.673,0.034,1.72,0.016,0.012,0.05,0.467,,29.59693,12.1,12.7,23.5,51.7,54.23,18.72,0.086,0.45,0.028,2.68,0.024,0.008,0.043,0.58,,59.87,11.31,0.064,0.7,0.149,2.5,0.02,0.027,0.024,0.61,,51.18,24.25,0.037,0.43,0.018,1.67,0.01,0.009,0.056,0.45,,44.398,34.001,0.027,0.829,0.015,1.326,0.016,0.01,0.055,0.414,,100,99.8,99.626,100.448,99.655,99.747,85.13,659260.976,7798485.359,1052.622855,656.183000,226.512000,1.040600,5.445000,0.338800,32.428000,0.290400,0.096800,0.520300,7.018000,760.349000,143.637000,0.812800,8.890000,1.892300,31.750000,0.254000,0.342900,0.304800,7.747000,1202.730000,569.875000,0.869500,10.105000,0.423000,39.245000,0.235000,0.211500,1.316000,10.575000,2295.376600,1757.851700,1.395900,42.859300,0.775500,68.554200,0.827200,0.517000,2.843500,21.403800,1
FDDI0172,93.2,103.4,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.75,659260.976,7798487.092,1042.799398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0172,103.4,107.75,IC,42.53,35.43,0.043,0.96,0.042,1.82,0.033,0.008,0.103,1.04,,38.51799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.196,,,,,85.06,659260.976,7798488.355,1035.634921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FDDI0173,0,3.35,CG,60.47,2.85,0.198,1.956,0.039,7.83,0.005,0.033,0.421,0.553,,13.60926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.991,,,,,98.51,658882.7267,7799414.59,1120.156447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FDDI0173,3.35,10.8,HGO,63.262,2.948,0.128,0.995,0.099,5.056,0.008,0.044,0.054,0.951,,9.55256,25.292,25.298,20.486,28.924,62.91,2.37,0.14,1.239,0.062,5.96,0.008,0.038,0.07,0.685,,63.01,2.43,0.142,1.062,0.152,5.65,0.009,0.046,0.054,0.719,,63.27,3.83,0.117,0.854,0.119,4.35,0.009,0.052,0.048,1.332,,63.786,3.28,0.115,0.821,0.07,4.247,0.008,0.043,0.044,1.118,,100,99.867,99.952,99.778,99.874,99.865,87.92,658882.6613,7799415.526,1114.838485,1591.119720,59.942040,3.540880,31.336788,1.568104,150.740320,0.202336,0.961096,1.770440,17.325020,1594.026980,61.474140,3.592316,26.866476,3.845296,142.933700,0.227682,1.163708,1.366092,18.189262,1296.149220,78.461380,2.396862,17.495044,2.437834,89.114100,0.184374,1.065272,0.983328,27.287352,1844.946264,94.870720,3.326260,23.746604,2.024680,122.840228,0.231392,1.243732,1.272656,32.337032,1
FDDI0173,10.8,16.85,IFRM,59.301,14.064,0.042,0.512,0.068,1.152,0.008,0.057,0.021,8.223,,16.01626,0,12.155,36.488,51.357,,,,,,,,,,,,63.56,7.28,0.048,0.599,0.062,0.87,0.009,0.053,0.025,7.982,,63.31,8.75,0.038,0.411,0.063,1.19,0.008,0.049,0.014,10.431,,55.445,19.446,0.043,0.562,0.073,1.192,0.008,0.064,0.025,6.711,,100,99.865,,99.009,99.944,100.012,88.43,658882.5795,7799416.695,1108.191033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,772.571800,88.488400,0.583440,7.280845,0.753610,10.574850,0.109395,0.644215,0.303875,97.021210,2310.055280,319.270000,1.386544,14.996568,2.298744,43.420720,0.291904,1.787912,0.510832,380.606328,2847.488865,998.688222,2.208351,28.862634,3.749061,61.217544,0.410856,3.286848,1.283925,344.656827,1
FDDI0173,16.85,24.25,IFRM,55.593,14.788,0.114,1.032,0.15,3.991,0.01,0.084,0.145,4.655,,20.54506,22.026,19.395,25.965,32.614,57.29,11.78,0.113,0.942,0.158,4.62,0.01,0.084,0.137,4.311,,56.5,11.37,0.133,1.008,0.149,6.19,0.013,0.087,0.12,3.074,,52.79,19.57,0.108,0.971,0.161,3.24,0.01,0.086,0.11,5.601,,56.14,15.046,0.108,1.154,0.137,2.855,0.008,0.08,0.194,5.074,,100,99.468,99.464,99.721,99.293,99.461,99.32,658882.4981,7799417.86,1101.568201,1261.869540,259.466280,2.488938,20.748492,3.480108,101.760120,0.220260,1.850184,3.017562,94.954086,1095.817500,220.521150,2.579535,19.550160,2.889855,120.055050,0.252135,1.687365,2.327400,59.620230,1370.692350,508.135050,2.804220,25.212015,4.180365,84.126600,0.259650,2.232990,2.856150,145.429965,1830.949960,490.710244,3.522312,37.636556,4.468118,93.112970,0.260912,2.609120,6.327116,165.483436,1
FDDI0173,24.25,32.15,IFRGO,56.785,6.92,0.136,1.279,0.221,9.609,0.011,0.039,0.46,0.21,,18.9742,25.523,30.2,26.109,18.168,56.41,5.68,0.143,1.479,0.299,10.64,0.015,0.041,0.716,0.197,,57.02,6.58,0.138,1.268,0.231,9.89,0.009,0.041,0.288,0.171,,55.06,10.87,0.123,1.156,0.22,8.29,0.013,0.041,0.371,0.235,,59.4,3.55,0.142,1.191,0.097,9.59,0.007,0.03,0.514,0.257,,100,100.077,99.912,100.193,100,100.228,98.73,658882.4054,7799419.185,1094.034421,1439.752430,144.970640,3.649789,37.748517,7.631377,271.564720,0.382845,1.046443,18.274468,5.028031,1722.004000,198.716000,4.167600,38.293600,6.976200,298.678000,0.271800,1.238200,8.697600,5.164200,1437.561540,283.804830,3.211407,30.182004,5.743980,216.443610,0.339417,1.070469,9.686439,6.135615,1079.179200,64.496400,2.579856,21.638088,1.762296,174.231120,0.127176,0.545040,9.338352,4.669176,1
FDDI0173,32.15,40.4,HF,60.21,12.256,0.056,0.58,0.085,1.488,0.008,0.054,0.001,1.024,,14.64784,20.272,12.17,15.986,51.572,60.16,12.36,0.059,0.67,0.071,1.55,0.01,0.056,0.001,0.869,,62.09,8.36,0.067,0.728,0.096,2.49,0.011,0.062,0.001,0.706,,63.17,7.97,0.055,0.537,0.137,1.58,0.008,0.049,0.001,0.662,,58.869,14.463,0.052,0.522,0.073,1.198,0.006,0.052,0.001,1.273,,100,100.592,100.788,100.621,100.688,100.478,94.55,658882.3076,7799420.584,1086.082099,1219.563520,250.561920,1.196048,13.582240,1.439312,31.421600,0.202720,1.135232,0.020272,17.616368,755.635300,101.741200,0.815390,8.859760,1.168320,30.303300,0.133870,0.754540,0.012170,8.592020,1009.835620,127.408420,0.879230,8.584482,2.190082,25.257880,0.127888,0.783314,0.015986,10.582732,3035.992068,745.885836,2.681744,26.920584,3.764756,61.783256,0.309432,2.681744,0.051572,65.651156,1
FDDI0173,40.4,52.75,IFRGO,58.658,8.664,0.114,0.866,0.45,6.163,0.009,0.047,0.001,1.435,,16.71306,12.981,18.135,32.323,36.561,60.52,5.29,0.123,0.885,0.698,6.5,0.01,0.046,0.001,0.995,,58.81,8.3,0.117,0.953,0.446,6.48,0.011,0.056,0.001,1.387,,59.6,8.43,0.1,0.736,0.386,5.18,0.008,0.043,0.001,2.059,,57.09,10.251,0.123,0.93,0.42,6.754,0.008,0.046,0.001,1.064,,100,100.297,100.33,100.571,100.106,100.319,97.98,658882.1828,7799422.368,1075.938579,785.610120,68.669490,1.596663,11.488185,9.060738,84.376500,0.129810,0.597126,0.012981,12.916095,1066.519350,150.520500,2.121795,17.282655,8.088210,117.514800,0.199485,1.015560,0.018135,25.153245,1926.450800,272.482890,3.232300,23.789728,12.476678,167.433140,0.258584,1.389889,0.032323,66.553057,2087.267490,374.786811,4.497003,34.001730,15.355620,246.932994,0.292488,1.681806,0.036561,38.900904,1
FDDI0173,52.75,64.75,IFM,47.632,31.307,0.032,0.374,0.046,0.887,0.003,0.05,0.003,3.545,,32.76904,15.327,8.315,21.112,55.246,51.11,25.79,0.033,0.381,0.048,1.36,0.002,0.048,0.001,4.339,,60.07,11.54,0.041,0.688,0.061,1.89,0.007,0.051,0.027,3.803,,52.34,24.41,0.032,0.32,0.051,0.84,0.003,0.047,0.001,3.59,,42.995,38.449,0.031,0.345,0.04,0.622,0.002,0.051,0.001,3.269,,100,100.46,100.309,99.834,100.191,100.699,98.75,658882.0354,7799424.477,1063.948545,783.362970,395.283330,0.505791,5.839587,0.735696,20.844720,0.030654,0.735696,0.015327,66.503853,499.482050,95.955100,0.340915,5.720720,0.507215,15.715350,0.058205,0.424065,0.224505,31.621945,1105.002080,515.343920,0.675584,6.755840,1.076712,17.734080,0.063336,0.992264,0.021112,75.792080,2375.301770,2124.153454,1.712626,19.059870,2.209840,34.363012,0.110492,2.817546,0.055246,180.599174,1
FDDI0173,64.75,72.8,IAL,44.347,22.267,0.156,6.143,0.228,7.665,0.011,0.105,0.357,1.704,,37.26092,21.652,26.899,21.788,29.661,41.81,18.44,0.17,10.678,0.273,9.93,0.009,0.135,0.534,0.738,,49.04,14.14,0.178,6.205,0.184,8.92,0.013,0.096,0.357,1.623,,46.36,22.18,0.147,4.523,0.251,6.66,0.014,0.102,0.31,2.583,,40.464,32.494,0.133,3.965,0.22,5.611,0.007,0.095,0.263,1.836,,100,100.414,100.162,100.308,100.443,100.672,100,658881.9139,7799426.214,1054.075847,905.270120,399.262880,3.680840,231.200056,5.910996,215.004360,0.194868,2.923020,11.562168,15.979176,1319.126960,380.351860,4.788022,166.908295,4.949416,239.939080,0.349687,2.582304,9.602943,43.657077,1010.091680,483.257840,3.202836,98.547124,5.468788,145.108080,0.305032,2.222376,6.754280,56.278404,1200.202704,963.804534,3.944913,117.605865,6.525420,166.427871,0.207627,2.817795,7.800843,54.457596,1
FDDI0173,72.8,80.7,IAL,25.702,40.661,0.156,11.637,0.083,8.132,0.003,0.308,2.58,0.99,,63.80772,21.185,26.082,17.957,34.776,28.28,29.06,0.187,15.141,0.067,10.68,0.003,0.373,4.52,1.193,,28.84,28.16,0.186,15.723,0.067,10.93,0.004,0.352,3.542,1.161,,29.13,33.67,0.167,12.693,0.141,8.66,0.003,0.347,2.66,0.959,,20.009,60.715,0.11,5.892,0.074,4.208,0.002,0.216,0.635,0.753,,100,100.422,100.591,100.327,100.138,100.538,89.87,658881.8173,7799427.595,1046.222005,599.111800,615.636100,3.961595,320.762085,1.419395,226.255800,0.063555,7.902005,95.756200,25.273705,752.204880,734.469120,4.851252,410.087286,1.747494,285.076260,0.104328,9.180864,92.382444,30.281202,523.087410,604.612190,2.998819,227.928201,2.531937,155.507620,0.053871,6.231079,47.765620,17.220763,695.832984,2111.424840,3.825360,204.900192,2.573424,146.337408,0.069552,7.511616,22.082760,26.186328,1
FDDI0173,80.7,89.8,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,658881.7144,7799429.067,1037.851139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0173,89.8,92.85,QT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.44,658881.6408,7799430.12,1031.868432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0174,0,7.6,CG,57.669,3.466,0.161,2.932,0.126,10.182,0.013,0.082,0.308,0.11,,17.54825,31.9,28.1,21.3,18.7,58.22,2.99,0.162,2.47,0.128,10.33,0.014,0.093,0.238,0.11,,57.87,2.78,0.162,3.11,0.124,10.67,0.011,0.074,0.272,0.11,,57.01,5.02,0.166,2.74,0.126,9.73,0.012,0.066,0.324,0.11,,57.179,3.538,0.153,3.67,0.123,9.713,0.013,0.093,0.463,0.11,,100,99.952,99.896,100.173,99.93,99.739,92.11,660873.528,7798601.391,929.9664601,1857.218000,95.381000,5.167800,78.793000,4.083200,329.527000,0.446600,2.966700,7.592200,3.509000,1626.147000,78.118000,4.552200,87.391000,3.484400,299.827000,0.309100,2.079400,7.643200,3.091000,1214.313000,106.926000,3.535800,58.362000,2.683800,207.249000,0.255600,1.405800,6.901200,2.343000,1069.247300,66.160600,2.861100,68.629000,2.300100,181.633100,0.243100,1.739100,8.658100,2.057000,1
FDDI0174,7.6,16.95,IAL,51.97,16.077,0.047,3.033,0.148,5.641,0.015,0.042,0.146,0.432,,25.29251,11.6,30.9,24.9,32.6,56.99,7.94,0.063,2.38,0.101,7.25,0.01,0.03,0.11,0.34,,54.76,11.09,0.056,2.56,0.161,7.1,0.02,0.032,0.126,0.44,,49.84,20.86,0.039,2.23,0.172,4.67,0.018,0.041,0.119,0.53,,49.166,20.045,0.037,4.327,0.134,4.427,0.01,0.058,0.199,0.383,,100,99.505,99.436,99.506,99.447,99.574,98.4,660873.528,7798602.13,921.5237101,661.084000,92.104000,0.730800,27.608000,1.171600,84.100000,0.116000,0.348000,1.276000,3.944000,1692.084000,342.681000,1.730400,79.104000,4.974900,219.390000,0.618000,0.988800,3.893400,13.596000,1241.016000,519.414000,0.971100,55.527000,4.282800,116.283000,0.448200,1.020900,2.963100,13.197000,1602.811600,653.467000,1.206200,141.060200,4.368400,144.320200,0.326000,1.890800,6.487400,12.485800,1
FDDI0175,0,5.8,CEL,51.827,17.026,0.136,1.807,0.011,6.415,0.005,0.068,0.412,1.578,,26.0616,17.586,40.44,29.899,12.075,58.09,7.66,0.16,1.468,0.013,7.06,0.001,0.047,0.373,1.648,,50.76,18.6,0.135,1.74,0.01,6.34,0.002,0.062,0.38,1.59,,49.68,20.88,0.128,1.541,0.011,6.07,0.005,0.064,0.335,1.593,,51.593,15.851,0.126,3.183,0.013,6.581,0.017,0.131,0.768,1.396,,100,99.98,99.86,99.841,100.053,100.445,100,658856.377,7798460.535,1180.710095,1021.570740,134.708760,2.813760,25.816248,0.228618,124.157160,0.017586,0.826542,6.559578,28.981728,2052.734400,752.184000,5.459400,70.365600,0.404400,256.389600,0.080880,2.507280,15.367200,64.299600,1485.382320,624.291120,3.827072,46.074359,0.328889,181.486930,0.149495,1.913536,10.016165,47.629107,622.985475,191.400825,1.521450,38.434725,0.156975,79.465575,0.205275,1.581825,9.273600,16.856700,0
FDDI0175,5.8,10.1,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.88,658856.3691,7798461.377,1175.73071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0175,10.1,18.4,IF,48.393,28.347,0.038,1.088,0.007,1.378,0.008,0.064,0.028,1.206,,31.01094,2.321,29.943,27.099,40.637,57.54,13.94,0.11,0.756,0.019,3.22,0.007,0.042,0.057,1.224,,50.74,24.06,0.05,1.244,0.008,1.66,0.011,0.071,0.049,1.625,,44.49,34.25,0.038,1.008,0.006,1.34,0.008,0.068,0.012,0.858,,48.744,28.392,0.026,1.045,0.006,1.09,0.006,0.059,0.022,1.128,,100,100.064,100.427,99.582,100.293,100.246,90.36,658856.3733,7798462.475,1169.527188,133.550340,32.354740,0.255310,1.754676,0.044099,7.473620,0.016247,0.097482,0.132297,2.840904,1519.307820,720.428580,1.497150,37.249092,0.239544,49.705380,0.329373,2.125953,1.467207,48.657375,1205.634510,928.140750,1.029762,27.315792,0.162594,36.312660,0.216792,1.842732,0.325188,23.250942,1980.809928,1153.765704,1.056562,42.465665,0.243822,44.294330,0.243822,2.397583,0.894014,45.838536,1
FDDI0175,18.4,25.5,IF,46.696,30.405,0.038,1.505,0.015,1.949,0.003,0.061,0.039,1.028,,34.07242,0,29.708,31.236,39.056,,,,,,,,,,,,54.85,17.24,0.049,2.21,0.039,2.68,0.005,0.051,0.028,1.306,,45.75,32.2,0.04,1.194,0.006,1.85,0.003,0.06,0.039,0.992,,41.25,38.982,0.027,1.217,0.005,1.471,0.002,0.07,0.048,0.846,,100,100.714,,100.65,100.744,100.739,96.48,658856.3831,7798463.869,1161.954443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1629.483800,512.165920,1.455692,65.654680,1.158612,79.617440,0.148540,1.515108,0.831824,38.798648,1429.047000,1005.799200,1.249440,37.295784,0.187416,57.786600,0.093708,1.874160,1.218204,30.986112,1611.060000,1522.480992,1.054512,47.531152,0.195280,57.451376,0.078112,2.733920,1.874688,33.041376,1
FDDI0175,25.5,34.5,IF,45.372,30.022,0.041,2.224,0.035,2.886,0.008,0.081,0.053,0.926,,35.42249,9.645,19.841,28.858,41.656,50.77,18.84,0.078,3.741,0.094,4.56,0.007,0.058,0.053,1.058,,46.27,27.2,0.055,3.262,0.006,3.3,0.01,0.129,0.168,0.547,,49.25,26.64,0.031,1.703,0.04,1.87,0.008,0.064,0.021,1.125,,41.008,36.299,0.033,1.74,0.032,3.005,0.007,0.076,0.021,0.938,,100,100.18,100.027,100.294,100.716,99.789,82.22,658856.4091,7798465.407,1154.052869,489.676650,181.711800,0.752310,36.081945,0.906630,43.981200,0.067515,0.559410,0.511185,10.204410,918.043070,539.675200,1.091255,64.721342,0.119046,65.475300,0.198410,2.559489,3.333288,10.853027,1421.256500,768.777120,0.894598,49.145174,1.154320,53.964460,0.230864,1.846912,0.606018,32.465250,1708.229248,1512.071144,1.374648,72.481440,1.332992,125.176280,0.291592,3.165856,0.874776,39.073328,1
FDDI0175,34.5,56.3,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.02,658856.4548,7798468.397,1138.94592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0175,56.3,63.6,IC,37.59,45.32,0.024,0.202,0.015,1.37,0.001,0.125,0.001,1.542,,47.09736,100,0,0,0,37.59,45.32,0.024,0.202,0.015,1.37,0.001,0.125,0.001,1.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.664,100.664,,,,100,658856.4695,7798471.358,1124.700604,3759.000000,4532.000000,2.400000,20.200000,1.500000,137.000000,0.100000,12.500000,0.100000,154.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
FDDI0175,63.6,73.6,QT,10.324,75.524,0.011,5.829,0.006,1.436,0.003,0.413,0.12,0.18,,83.35955,95.709,2.321,0.81,1.16,10.303,75.944,0.011,5.597,0.005,1.366,0.003,0.401,0.109,0.18,,9.893,67.081,0.017,11.256,0.021,2.926,0.006,0.731,0.332,0.18,,9.484,65.965,0.018,12.299,0.019,3.34,0.011,0.735,0.436,0.18,,13.547,64.409,0.02,9.604,0.011,2.878,0.007,0.543,0.418,0.18,,100,98.099,98.162,96.522,96.391,97.267,,658856.435,7798473.179,1116.24466,986.089827,7268.524296,1.052799,535.683273,0.478545,130.738494,0.287127,38.379309,10.432281,17.227620,22.961653,155.695001,0.039457,26.125176,0.048741,6.791246,0.013926,1.696651,0.770572,0.417780,7.682040,53.431650,0.014580,9.962190,0.015390,2.705400,0.008910,0.595350,0.353160,0.145800,15.714520,74.714440,0.023200,11.140640,0.012760,3.338480,0.008120,0.629880,0.484880,0.208800,0
FDDI0175,73.6,79.9,IC,36.2,47.65,0.016,0.193,0.009,0.9,0.002,0.092,0.001,0.773,,48.88868,100,0,0,0,36.2,47.65,0.016,0.193,0.009,0.9,0.002,0.092,0.001,0.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.555,100.555,,,,95.24,658856.3713,7798474.872,1108.272588,3620.000000,4765.000000,1.600000,19.300000,0.900000,90.000000,0.200000,9.200000,0.100000,77.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
FDDI0175,79.9,85.8,IC,37.73,44.6,0.02,0.339,0.024,1.04,0.002,0.066,0.002,0.999,,46.13224,100,0,0,0,37.73,44.6,0.02,0.339,0.024,1.04,0.002,0.066,0.002,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.957,99.957,,,,98.31,658856.3183,7798476.13,1102.303897,3773.000000,4460.000000,2.000000,33.900000,2.400000,104.000000,0.200000,6.600000,0.200000,99.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
